,us,cns,conf
642,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,rejectrequest)(3,4,1,rejectrequest,1,createanewbankaccount)(4,5,1,createanewbankaccount,1,sendapinnumberinaletter)",3 6 8 ,0.25
643,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,rejectrequest)(3,4,1,rejectrequest,1,createanewbankaccount)",3 7 ,0.14285714285714285
644,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,rejectrequest)(3,4,1,rejectrequest,1,createanewbankaccount)(4,5,1,createanewbankaccount,1,sendapinnumberinaletter)",3 8 ,0.25
645,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)",3 12 4 ,0.25
646,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)",3 12 5 ,0.07142857142857142
647,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendawelcomepackinaletter)",3 12 8 ,0.125
648,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendawelcomepackinaletter)",3 12 8 6 ,0.125
649,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendawelcomepackinaletter)",3 12 8 6 7 ,0.125
650,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendawelcomepackinaletter)",3 12 8 7 ,0.125
651,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)",3 12 5 6 ,0.07142857142857142
652,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendabankcardinaletter)",3 12 5 8 ,0.125
653,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendabankcardinaletter)",3 12 5 8 7 ,0.125
654,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)",3 12 5 6 7 ,0.07142857142857142
655,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendapinnumberinaletter)",3 12 5 6 8 ,0.125
656,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)",3 12 5 7 ,0.07142857142857142
657,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendapinnumberinaletter)",3 12 5 8 ,0.125
658,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)",3 12 6 ,0.07142857142857142
659,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendabankcardinaletter)",3 12 8 ,0.125
660,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendabankcardinaletter)",3 12 8 7 ,0.125
661,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)",3 12 6 7 ,0.07142857142857142
662,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendapinnumberinaletter)",3 12 6 8 ,0.125
663,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)",3 12 7 ,0.07142857142857142
664,"(0,1,1,evaluaterequest,1,acceptrequest)(1,2,1,acceptrequest,1,notifythecustomerbyemail)(0,3,1,evaluaterequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendapinnumberinaletter)",3 12 8 ,0.125
665,"(0,1,1,evaluaterequest,1,acceptrequest)",2 4 ,0.25
666,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)",2 5 ,0.07142857142857142
667,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendawelcomepackinaletter)",2 8 ,0.125
668,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendawelcomepackinaletter)",2 8 6 ,0.125
669,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendawelcomepackinaletter)",2 8 6 7 ,0.125
670,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendawelcomepackinaletter)",2 8 7 ,0.125
671,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)",2 5 6 ,0.07142857142857142
672,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendabankcardinaletter)",2 5 8 ,0.125
673,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendabankcardinaletter)",2 5 8 7 ,0.125
674,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)",2 5 6 7 ,0.07142857142857142
675,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendapinnumberinaletter)",2 5 6 8 ,0.125
676,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)",2 5 7 ,0.07142857142857142
677,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendapinnumberinaletter)",2 5 8 ,0.125
678,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)",2 6 ,0.07142857142857142
679,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendabankcardinaletter)",2 8 ,0.125
680,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendabankcardinaletter)",2 8 7 ,0.125
681,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)",2 6 7 ,0.07142857142857142
682,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendapinnumberinaletter)",2 6 8 ,0.125
683,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)",2 7 ,0.07142857142857142
684,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendapinnumberinaletter)",2 8 ,0.125
685,"(0,1,1,evaluaterequest,1,acceptrequest)",2 12 ,0.25
686,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)",2 4 ,1.0
687,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)",2 5 ,0.14285714285714285
688,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendawelcomepackinaletter)",2 8 ,0.25
689,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendawelcomepackinaletter)",2 8 6 ,0.25
690,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendawelcomepackinaletter)",2 8 6 7 ,0.25
691,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendawelcomepackinaletter)",2 8 7 ,0.25
692,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)",2 5 6 ,0.14285714285714285
693,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendabankcardinaletter)",2 5 8 ,0.25
694,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendabankcardinaletter)",2 5 8 7 ,0.25
695,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)",2 5 6 7 ,0.14285714285714285
696,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendapinnumberinaletter)",2 5 6 8 ,0.25
697,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)",2 5 7 ,0.14285714285714285
698,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendapinnumberinaletter)",2 5 8 ,0.25
699,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)",2 6 ,0.14285714285714285
700,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendabankcardinaletter)",2 8 ,0.25
701,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendabankcardinaletter)",2 8 7 ,0.25
702,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)",2 6 7 ,0.14285714285714285
703,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendapinnumberinaletter)",2 6 8 ,0.25
704,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)",2 7 ,0.14285714285714285
705,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,rejectrequest)(2,3,1,rejectrequest,1,createanewbankaccount)(3,4,1,createanewbankaccount,1,sendapinnumberinaletter)",2 8 ,0.25
706,"(0,1,1,evaluaterequest,1,acceptrequest)",2 12 4 ,0.25
707,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)",2 12 5 ,0.07142857142857142
708,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendawelcomepackinaletter)",2 12 8 ,0.125
709,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendawelcomepackinaletter)",2 12 8 6 ,0.125
710,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendawelcomepackinaletter)",2 12 8 6 7 ,0.125
711,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendawelcomepackinaletter)",2 12 8 7 ,0.125
712,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)",2 12 5 6 ,0.07142857142857142
713,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendabankcardinaletter)",2 12 5 8 ,0.125
714,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendabankcardinaletter)",2 12 5 8 7 ,0.125
715,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)",2 12 5 6 7 ,0.07142857142857142
716,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendapinnumberinaletter)",2 12 5 6 8 ,0.125
717,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)",2 12 5 7 ,0.07142857142857142
718,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendapinnumberinaletter)",2 12 5 8 ,0.125
719,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)",2 12 6 ,0.07142857142857142
720,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendabankcardinaletter)",2 12 8 ,0.125
721,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendabankcardinaletter)",2 12 8 7 ,0.125
722,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)",2 12 6 7 ,0.07142857142857142
723,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendapinnumberinaletter)",2 12 6 8 ,0.125
724,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)",2 12 7 ,0.07142857142857142
725,"(0,1,1,evaluaterequest,1,acceptrequest)(0,2,1,evaluaterequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendapinnumberinaletter)",2 12 8 ,0.125
726,"(0,1,1,evaluatetheapplication,1,onlineapplicationreceived)",11 4 ,0.06666666666666667
727,"(0,1,1,evaluaterequest,1,createanewbankaccount)",11 5 ,0.017857142857142856
728,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendawelcomepackinaletter)",11 8 ,0.03125
729,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendawelcomepackinaletter)",11 8 6 ,0.03125
730,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendawelcomepackinaletter)",11 8 6 7 ,0.03125
731,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendawelcomepackinaletter)",11 8 7 ,0.03125
732,"(0,1,1,evaluaterequest,1,createanewbankaccount)",11 5 6 ,0.017857142857142856
733,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendabankcardinaletter)",11 5 8 ,0.03125
734,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendabankcardinaletter)",11 5 8 7 ,0.03125
735,"(0,1,1,evaluaterequest,1,createanewbankaccount)",11 5 6 7 ,0.017857142857142856
736,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendapinnumberinaletter)",11 5 6 8 ,0.03125
737,"(0,1,1,evaluaterequest,1,createanewbankaccount)",11 5 7 ,0.017857142857142856
738,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendapinnumberinaletter)",11 5 8 ,0.03125
739,"(0,1,1,evaluaterequest,1,createanewbankaccount)",11 6 ,0.017857142857142856
740,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendabankcardinaletter)",11 8 ,0.03125
741,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendabankcardinaletter)",11 8 7 ,0.03125
742,"(0,1,1,evaluaterequest,1,createanewbankaccount)",11 6 7 ,0.017857142857142856
743,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendapinnumberinaletter)",11 6 8 ,0.03125
744,"(0,1,1,evaluaterequest,1,createanewbankaccount)",11 7 ,0.017857142857142856
745,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendapinnumberinaletter)",11 8 ,0.03125
746,"(0,1,1,evaluatetheapplication,1,onlineapplicationreceived)",11 12 ,0.06666666666666667
747,"(0,1,1,evaluaterequest,1,rejectrequest)",11 4 ,0.25
748,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)",11 5 ,0.03571428571428571
749,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendawelcomepackinaletter)",11 8 ,0.0625
750,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendawelcomepackinaletter)",11 8 6 ,0.0625
751,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendawelcomepackinaletter)",11 8 6 7 ,0.0625
752,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendawelcomepackinaletter)",11 8 7 ,0.0625
753,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)",11 5 6 ,0.03571428571428571
754,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendabankcardinaletter)",11 5 8 ,0.0625
755,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendabankcardinaletter)",11 5 8 7 ,0.0625
756,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)",11 5 6 7 ,0.03571428571428571
757,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendapinnumberinaletter)",11 5 6 8 ,0.0625
758,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)",11 5 7 ,0.03571428571428571
759,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendapinnumberinaletter)",11 5 8 ,0.0625
760,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)",11 6 ,0.03571428571428571
761,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendabankcardinaletter)",11 8 ,0.0625
762,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendabankcardinaletter)",11 8 7 ,0.0625
763,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)",11 6 7 ,0.03571428571428571
764,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendapinnumberinaletter)",11 6 8 ,0.0625
765,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)",11 7 ,0.03571428571428571
766,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)(2,3,1,createanewbankaccount,1,sendapinnumberinaletter)",11 8 ,0.0625
767,"(0,1,1,evaluatetheapplication,1,onlineapplicationreceived)",11 12 4 ,0.06666666666666667
768,"(0,1,1,evaluaterequest,1,createanewbankaccount)",11 12 5 ,0.017857142857142856
769,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendawelcomepackinaletter)",11 12 8 ,0.03125
770,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendawelcomepackinaletter)",11 12 8 6 ,0.03125
771,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendawelcomepackinaletter)",11 12 8 6 7 ,0.03125
772,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendawelcomepackinaletter)",11 12 8 7 ,0.03125
773,"(0,1,1,evaluaterequest,1,createanewbankaccount)",11 12 5 6 ,0.017857142857142856
774,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendabankcardinaletter)",11 12 5 8 ,0.03125
775,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendabankcardinaletter)",11 12 5 8 7 ,0.03125
776,"(0,1,1,evaluaterequest,1,createanewbankaccount)",11 12 5 6 7 ,0.017857142857142856
777,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendapinnumberinaletter)",11 12 5 6 8 ,0.03125
778,"(0,1,1,evaluaterequest,1,createanewbankaccount)",11 12 5 7 ,0.017857142857142856
779,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendapinnumberinaletter)",11 12 5 8 ,0.03125
780,"(0,1,1,evaluaterequest,1,createanewbankaccount)",11 12 6 ,0.017857142857142856
781,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendabankcardinaletter)",11 12 8 ,0.03125
782,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendabankcardinaletter)",11 12 8 7 ,0.03125
783,"(0,1,1,evaluaterequest,1,createanewbankaccount)",11 12 6 7 ,0.017857142857142856
784,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendapinnumberinaletter)",11 12 6 8 ,0.03125
785,"(0,1,1,evaluaterequest,1,createanewbankaccount)",11 12 7 ,0.017857142857142856
786,"(0,1,1,evaluaterequest,1,createanewbankaccount)(1,2,1,createanewbankaccount,1,sendapinnumberinaletter)",11 12 8 ,0.03125
787,"(0,1,1,evaluatetheapplication,1,onlineapplicationreceived)",12 ,0.06666666666666667
788,"(0,1,1,evaluaterequest,1,rejectrequest)",4 ,0.25
789,"(0,1,1,evaluaterequest,1,rejectrequest)(1,2,1,rejectrequest,1,createanewbankaccount)",5 ,0.03571428571428571
